,Accommodation and food services,"Arts, entertainment, and recreation",Construction,Durable goods,Educational services,Finance and insurance,Government,Health care and social assistance,Information,Mining,Nondurable goods,"Other services, except government",Professional and business services,Real estate and rental and leasing,Retail trade,Transportation and warehousing,Wholesale trade,mismatch_index,mismatch_trend,mismatch_cycle
2006-03-01,0.007244145619984477,0.0011985308643453806,0.003258766844873192,0.001157920705694054,0.0004788861830635706,0.0013321657258522227,0.002078523950666389,0.0035158359836587987,0.0004748104702960067,0.000365060020568637,0.0007130898642784543,0.0016835029901405723,0.01011425160024458,0.0008056386222059346,0.0057790459913910144,0.0010009264682183552,0.001713705827681905,0.026042438189505024,0.032893098744714924,-0.0068506605552099
2006-04-01,0.007534413366302435,0.0012433515439080763,0.003232461487799065,0.001096180725268122,0.000371657965032629,0.0016272710395487187,0.002094645927414669,0.0036021581730203804,0.000658378020307229,0.00034949701214584546,0.0007591882213490496,0.0012293920313354552,0.0093146792895776,0.0006994723249047678,0.006296807046411749,0.0014121661482075997,0.001663035204238505,0.02721217223207817,0.031232020751905492,-0.004019848519827323
2006-05-01,0.007177800230038863,0.0009528833857395065,0.002817513198076493,0.0008838234291014368,0.00036792451191118016,0.0012786054763128593,0.0020802576433821256,0.0032674279256389924,0.0004877757463899306,0.0003050141277200493,0.0006274546077129788,0.0014629564297552744,0.011518235902563161,0.0007188126121444637,0.006207783232336304,0.0013459379152917605,0.0014171256090205388,0.03867902707919613,0.02997539737385786,0.008703629705338268
2006-06-01,0.00696771176291325,0.0010736325094132413,0.003386640331516441,0.0010732926722258995,0.00024858153184907346,0.0013095857858540076,0.0023119350214700564,0.00378757019161872,0.0005436557662016088,0.00038339957229640426,0.0007489134211915383,0.00158870711596366,0.009296224541936828,0.0011975732830926834,0.005914465750839026,0.0012278133937943924,0.0014474561133338889,0.02368471409486239,0.02877172148298615,-0.00508700738812376
2006-07-01,0.007941364887222122,0.0014138386143202751,0.0038777260302473213,0.0010408341408953547,0.00041087989364378653,0.0009994448509835917,0.002599898171224103,0.003471902895020018,0.0006642203086996263,0.0002643654297909911,0.000691947853788434,0.0017487506476199688,0.008778349332376999,0.0009251853703682094,0.005796123612345373,0.0012221929116633212,0.0017476223999807346,0.02587690247187968,0.028139848922238343,-0.002262946450358662
2006-08-01,0.007657883449536324,0.0008727462922738813,0.003568961722065327,0.0009485064516089048,0.00037824534305734017,0.0010289144975006072,0.0022293120332729623,0.003805885406615527,0.0006421555957489293,0.0004242420737549048,0.000720602702219182,0.0015615243840146837,0.009391407260150466,0.0008266515410903365,0.005867031227938837,0.0012137662087829645,0.0015301801388328785,0.02901523547258711,0.028089934795750025,0.0009253006768370833
2006-09-01,0.006184074396460128,0.002053932151638729,0.002907153693372803,0.0009706935737770585,0.00046356466824566613,0.000909224174454398,0.002234335109357652,0.0036568025520530264,0.0006048024915601569,0.0003217404060397042,0.0006870387479938488,0.0018795521140017209,0.00890292173962916,0.0005947327079771361,0.0060137196885220075,0.0013330299416243533,0.0021754012480423987,0.02691222184146569,0.028405839562620917,-0.0014936177211552285
2006-10-01,0.006971993385472242,0.0013753061743748871,0.0028528058981364905,0.0009656128476471257,0.00035281085719550626,0.0010124833192194358,0.0020009995749955198,0.003790471517425172,0.0005538152551927772,0.0003052014412605884,0.0007104835320906315,0.0012389882605718509,0.009137312781255883,0.0007138359362551578,0.005343378880998131,0.0012645059548432613,0.0016677058560539502,0.026234773735120176,0.028963953749634466,-0.0027291800145142903
2006-11-01,0.008852020459875293,0.0013851229249050912,0.002164684639197737,0.0009053183056570966,0.00036482199142590587,0.001040489749865197,0.0020753447595760867,0.003570983506183181,0.000638852157298118,0.00029380089528359676,0.0006588368225060261,0.0012782669195368673,0.009385141158599383,0.0007510637659703082,0.005382879430874212,0.001220640996247353,0.0015624846877661542,0.039706251817697935,0.029491306111458594,0.010214945706239341
2006-12-01,0.007554243120832481,0.0011112053210054415,0.0019586595413972497,0.0010111606897839722,0.00037292779269815354,0.0008821192359822122,0.0020491912004887477,0.003458700541447496,0.0006584213693049176,0.00022328360250895718,0.0006818240617931823,0.0017371951324275077,0.008352870765712374,0.0008630537445430586,0.006901530426726525,0.0012733801199808796,0.0016808149139288394,0.03059986588317798,0.02944200740130979,0.001157858481868189
2007-01-01,0.006587009037785071,0.0012583701391688036,0.004712178727320287,0.0009476702153783099,0.0003050840956720945,0.0009143575230654236,0.001961458520171101,0.0034579381476070115,0.0005567128380306918,0.00025720537461077235,0.0007833305831110014,0.0015050962541874775,0.009216727725643048,0.0005355983805079899,0.005794169749961592,0.0013991349558066975,0.0018057799631752123,0.02563356590053134,0.029291662943028478,-0.003658097042497137
2007-02-01,0.006812869808547345,0.0013375176020572165,0.004855236474944376,0.00108172645785168,0.00035175366725750164,0.0009405171234795959,0.0021602968902343722,0.003287144166758824,0.0007129256610039167,0.00029160828887498627,0.0007177582563030831,0.00196518987762438,0.00825825221346417,0.0006559162593992587,0.005770344690159999,0.0013752011072948982,0.0013037147066965356,0.02094976964300055,0.029631663908641918,-0.008681894265641369
2007-03-01,0.006763934898491551,0.0010662970389165932,0.0031273684505143495,0.0009861371751925007,0.0002982135656125268,0.0010327734810309508,0.0019194551176875817,0.0031986697803381924,0.0005641177770083867,0.00028018590919665906,0.000706194901270066,0.0012116873717772374,0.009839547433648914,0.0007050672813873795,0.005109217869760685,0.0013159113704674509,0.0019485632822882682,0.03294802373765782,0.030687591765927634,0.0022604319717301827
2007-04-01,0.006737710916342977,0.0014661122973353932,0.0030319499358714614,0.0009535577143023977,0.0003486037958314197,0.000686848692615949,0.0019602485076954087,0.003499562310149181,0.0005905422163461616,0.0003105639474883275,0.0007718895788540841,0.00159900984053793,0.009655927884605805,0.0008669676567021136,0.00518377858756921,0.0013245686264372592,0.0024683753989730405,0.03855971284208315,0.031816838556099,0.006742874285984149
2007-05-01,0.007286938626162151,0.0010135462648116805,0.0030265131556497446,0.0009447533118511959,0.0003326258519580209,0.001044842822294828,0.0021639711728633306,0.0036603704814361874,0.0005984782190771299,0.00024906549766585734,0.0008519565036681563,0.0013713266188446573,0.009919448685638323,0.000664417200426849,0.0049399429876546275,0.0011550615638136487,0.0017232978030009768,0.03251528396210801,0.03260283951754241,-8.755555543440291e-05
2007-06-01,0.007171815168280496,0.001188879333825337,0.002706920568042385,0.0009625559681563835,0.00041835229891196276,0.0008863479853115975,0.0020644259359558085,0.003593206186664071,0.0005630096695767672,0.00019075067401360182,0.0006938497220130354,0.002093880807436258,0.009740839436270927,0.0008007094481187186,0.005655890185514939,0.0010574164822827804,0.0018089763077406892,0.03525859181872071,0.03330331731724272,0.001955274501477991
2007-07-01,0.00818706142987385,0.0010726503803182498,0.003115007222459787,0.0010232208006778888,0.00033498930025811985,0.0011009910879239682,0.0021609540379027184,0.003663371783963845,0.0005685058391175773,0.00024068236014135837,0.0008399466485309764,0.001229126114726641,0.00927270480501613,0.0008925897619508796,0.005997691192117308,0.0012913855308543474,0.0019129535853789508,0.02945853871028703,0.03416723906664132,-0.0047087003563542895
2007-08-01,0.007991300890498017,0.0010526822144477591,0.0026324331148047777,0.0009168534281950981,0.00042189997998338567,0.0011653276180723059,0.002280603680619179,0.0037754644926105436,0.0004335450203521493,0.00019986313197129505,0.000641130335763261,0.001230531852435952,0.009979929305544234,0.0008883112110285073,0.005445587856484384,0.001299228355768703,0.0020488305881177253,0.03356848891684838,0.035639099327327395,-0.0020706104104790124
2007-09-01,0.008585340119125248,0.001298358661102097,0.0021419104664910206,0.0008418653707624078,0.00047400964063232026,0.0011820382837977883,0.0021810136571097337,0.0042004351115693325,0.0004481774917755049,0.0002461918393376508,0.0008233750306412494,0.0017129141797927652,0.009877990546727201,0.0005658165119616766,0.005773284964349172,0.0013707937833713144,0.0016745205820575437,0.03646037504545896,0.03769252262525471,-0.001232147579795749
2007-10-01,0.008389919467667312,0.0012509347577383738,0.0024737298480363395,0.0007648911746837486,0.0004129914720998094,0.0009686741716610227,0.002198423473254798,0.003715946216038532,0.00039454037607336253,0.00024058798817375333,0.0007055117624288746,0.0019048107638574628,0.009857987708561439,0.0009550735631586392,0.004934939306423392,0.0012908791764113274,0.0019765565160401177,0.042507357372559396,0.0400940724453291,0.002413284927230294
2007-11-01,0.008779679416564797,0.0018293342123632747,0.0021283808494177723,0.0008447955349537651,0.00035706379671196606,0.0008863115421212177,0.0022817450977451713,0.003503398126458948,0.0003740910799041164,0.00036432056066278227,0.0007862534300566741,0.0017612568193368801,0.0097661265414557,0.000630836051811112,0.005740577445354057,0.0014384145700871496,0.001493061918235478,0.03979126472790584,0.042487097514476845,-0.002695832786571005
2007-12-01,0.009110679952593547,0.0009168943000199428,0.002568265604487258,0.0007864498120250284,0.00042038116583223526,0.0010276690029068433,0.00240514516557135,0.0041272788929196235,0.00038723609083857993,0.0003838565754833669,0.0008783806703707035,0.001269240041449974,0.010426082806018807,0.0011523577123873398,0.006233174371929304,0.001249661467086279,0.002488898883474564,0.0463194133956123,0.04475627505234725,0.001563138343265047
2008-01-01,0.008664702047343167,0.0010809331628632139,0.0025224594580731657,0.0009462624873975496,0.00037977302002744154,0.001355755556757736,0.002188332089276876,0.004083694222658547,0.0003440502065398875,0.00031983409999156913,0.0007998283687381366,0.0015052226879223303,0.010689348478331211,0.0017374303175177732,0.005374405990665467,0.0013855421821518704,0.0020257000492748946,0.047572572928299084,0.04651669899993256,0.0010558739283665214
2008-02-01,0.008104291195194803,0.0014645651312132821,0.0026956513586901547,0.0007802405417911688,0.00034786989473358464,0.0009711438554449495,0.0023606970845980943,0.004432658805106552,0.00031753548864901977,0.00040588024227210056,0.000848014259971274,0.0011802534090600905,0.011127721430134843,0.0007252820971352587,0.0057120275840007815,0.0013494745067313399,0.0018888805768041725,0.046939607106475156,0.0475397771325515,-0.0006001700260763465
2008-03-01,0.008489013143461274,0.0013387814934503095,0.0019336444308081036,0.00078793429223481,0.0003915560211279127,0.0010058740209626378,0.002289587529018767,0.0045343831307413825,0.0003658612489060812,0.00035211384480046616,0.0007072152098147027,0.0014904450723059338,0.012087892258130627,0.0011954894539949498,0.006450310447202065,0.0012357510020681534,0.0013337153158472011,0.05423586494679211,0.047702504618359426,0.006533360328432686
2008-04-01,0.008365062284420542,0.0013097109197114814,0.0020462940070632915,0.0009034253303806391,0.0004377268353937459,0.0007835503123114229,0.0021800472277487206,0.004173682672459808,0.0003630141317220529,0.00042831873028916856,0.0008396550111474581,0.0020462615263311767,0.01180268118037929,0.0008886891829434562,0.006135448008481438,0.0012317836953359012,0.0013829950052997274,0.05212531731658865,0.04682185962290404,0.005303457693684607
2008-05-01,0.008970190460214297,0.0015061590862810383,0.0031402566028568735,0.000968726889335451,0.00042695513953725964,0.0008255569200997644,0.0027760485678672486,0.004636175211310591,0.00041771092375373633,0.0004799339293217185,0.0008694359600076083,0.0022453291844567284,0.011105664127345257,0.0011243284290058425,0.006486999721561899,0.0010842927786755554,0.0018834267470004126,0.0402358268896329,0.045368156344576374,-0.005132329454943477
2008-06-01,0.008699056268659154,0.0012705570339548722,0.00284416978574768,0.0010078106458609611,0.0004463951128480146,0.000990220148552187,0.002993831997467477,0.0052720886415925745,0.00048252939306980114,0.0006030725718142103,0.0008636448670870233,0.0015755996479811622,0.013444977820807716,0.0007817876937905254,0.006141738734299717,0.0013709121642732712,0.0018247017263190934,0.04371618953391665,0.044342054751135875,-0.000625865217219225
2008-07-01,0.008451014313776331,0.0014132724721808818,0.002790844758773647,0.0009354963982773224,0.0007150125407853571,0.0009782645156810386,0.0031438805688281035,0.005330707419410793,0.00040075806605475105,0.0007025239038088221,0.0009130054266606127,0.0025824048133888727,0.01265601090058762,0.0012124737426144523,0.007547473258287838,0.0015409515806376428,0.0014831675815874068,0.04098553025656515,0.04423098186484771,-0.0032454516082825596
2008-08-01,0.00865141165388644,0.001570928640112847,0.0025046392360574318,0.0010961169720658808,0.0006348965417869195,0.0011444600418060607,0.003805828851061654,0.005632303093164051,0.0005427925405514934,0.0008612793092591295,0.001095456276799423,0.0028710508722750803,0.01376993209426015,0.0008014466487645587,0.008342089604850614,0.0015113389950220304,0.0014261425841772097,0.042874415915165276,0.04545977818625507,-0.002585362271089797
2008-09-01,0.009542426581126771,0.0012834169409769221,0.0036263474380440397,0.001122132082575464,0.0005416375843228072,0.0010769297417167964,0.004174211323152164,0.005514373129326684,0.00044964974781880286,0.0006106733020517069,0.000961982647271104,0.0020166931616931675,0.01431361904807376,0.0014635376715096357,0.007388608341909978,0.001560102343675577,0.0017487441568021663,0.04509940751019703,0.04812873905507291,-0.0030293315448758767
2008-10-01,0.009793512464112357,0.0015853709631357537,0.0022654418083259227,0.001080224524565839,0.0006955147840683605,0.000960601158591352,0.003986023723326863,0.006286046218181284,0.0005887089944012975,0.0005863633759859955,0.0011700043696902538,0.002542949308848093,0.014792101006001555,0.000822867509799927,0.009906934146604068,0.0017834740717030543,0.0013981322869244424,0.05259998637529739,0.052079623583907164,0.0005203627913902276
2008-11-01,0.009045600251941843,0.0012825977979186193,0.0027547264093324853,0.0009475425043286234,0.0008762162355278943,0.0012036050903709472,0.0040284114954983255,0.006735342185610482,0.0005114573188759106,0.000539607320106571,0.0009546532172923963,0.003439986140379948,0.015189976819391684,0.0016065786047409123,0.012044150627100892,0.0013839039693892515,0.0017526435319491517,0.05541919141963614,0.056851257730876216,-0.001432066311240078
2008-12-01,0.010498996417860347,0.0016877307727866287,0.0031814925059213753,0.0009394487257430913,0.0009015829157468078,0.0015710712071255516,0.004011543635496001,0.007517128267215883,0.0005127701844983156,0.0008279155631412369,0.0010288692556701723,0.004098762976552348,0.016895654516592196,0.0013742282126385772,0.01010251099810067,0.001573859735795363,0.0016679252719658767,0.058273120574102055,0.06203450373323743,-0.0037613831591353716
2009-01-01,0.00877941014789398,0.0016099626118559406,0.001827158921041275,0.0006493072244750271,0.0010749350584619306,0.001667098641764965,0.005535065705706161,0.008037068473055308,0.0006409453261090742,0.0007474034770037685,0.001032464000770508,0.00338138764619572,0.019806514829749572,0.0013273434802593457,0.013556931355793,0.001715056994862151,0.0016278965634429123,0.0801317662533958,0.06707701719712417,0.01305474905627163
2009-02-01,0.01233454793214866,0.0011980278313579876,0.003584534390092121,0.0009214838382511101,0.0008333223898186758,0.0018569940904872816,0.005370986890550357,0.008048175666132395,0.0007279750561477753,0.00045115750060117454,0.001190422968997091,0.0038696187995824792,0.01942828638607158,0.0018764064539081562,0.012883776623048552,0.0010390713528913025,0.002101065766500853,0.06402513142566912,0.07105031541275628,-0.007025183987087152
2009-03-01,0.013374316029238185,0.0015403378657860925,0.002982123245753714,0.0009423046433965919,0.0006213541137377206,0.0019599612868526125,0.006037733038569873,0.00907809989673785,0.0007149830877975575,0.0005981928452965099,0.0012564298998267035,0.0043237525910014936,0.019357433066376745,0.0018955735852299214,0.012645705905280533,0.0019244229585430516,0.0024762823346023842,0.06645419105369199,0.07433139057598068,-0.007877199522288686
2009-04-01,0.015937228829463496,0.0017316543344105557,0.0015304962686475568,0.0008805739016490982,0.0011286189812054381,0.0018968372056420483,0.007385442149970398,0.00960262967563132,0.0005642394257903555,0.0006237597164168573,0.0011791169276551836,0.003613016496653663,0.022330304069573474,0.001482443026465293,0.010767869624059167,0.0019154607035322935,0.0022464435967219864,0.09079135182277476,0.0765947164839356,0.014196635338839164
2009-05-01,0.01446272376953714,0.0014217944581044035,0.002614989987082895,0.0009022181946250638,0.0009546584514129836,0.0023518611092448955,0.005773132129216383,0.009990889046525096,0.0005903628419699572,0.0007362084368609382,0.0009973728589977968,0.0036739063446609753,0.02006614613512369,0.0015997179264667343,0.01779267681756153,0.002163881506814451,0.0024502803726554794,0.07961692358823225,0.07672704698153038,0.002889876606701869
2009-06-01,0.015542075966748125,0.0011187510306029146,0.0036820694653706123,0.0009094374894019022,0.0014907159836816941,0.002011914643769799,0.006396673965064412,0.010346637557829958,0.0006193760137088031,0.0003861945690952199,0.0012653999177171455,0.0045771702755774985,0.020197374423015984,0.0016258875108911314,0.01543297541835452,0.002236340742428574,0.002877647608208669,0.07138698647677644,0.07503479944755834,-0.0036478129707818996
2009-07-01,0.015032677658715307,0.0011139194246333147,0.0034836886010506996,0.0010661419022918962,0.0011239123923363582,0.001984327330420581,0.007257040632005269,0.012404815228357185,0.0006768670428123993,0.000266210786272045,0.001230114025054691,0.003439797800714753,0.02351094720319639,0.0019281775183929558,0.011602965425381181,0.0017906887596896566,0.0027329788541375667,0.07954150178301778,0.07211337892148292,0.007428122861534853
2009-08-01,0.012094507724028425,0.0019578554128509016,0.0045801212992410325,0.0011977218418711322,0.0016305048424458484,0.001868415152107943,0.006581091319930387,0.01146480543806393,0.0006774567397325459,0.00042240917949092305,0.0016768421922601084,0.0038018413079016367,0.020454946421034414,0.0020078165533685337,0.014646030978284461,0.002668417141687556,0.003399292611647417,0.05903855590518703,0.06819340914568935,-0.009154853240502317
2009-09-01,0.016043930535196725,0.0015930699872860183,0.004696416346917021,0.0012073176850567664,0.0009271900820919455,0.0020270588537127645,0.0059775737066693705,0.010395614047341161,0.0008946853947420575,0.0005249333736118644,0.0013703213950463815,0.0030405825968994197,0.02132136110065815,0.0033608004249274627,0.015314243319878932,0.0016448792744792086,0.002346858377871933,0.06452948325093188,0.0642483261487164,0.0002811571022154902
2009-10-01,0.01421253318562933,0.0019534421551992845,0.004648586692843891,0.0012557858587142249,0.0008642531635905759,0.0019056302553238074,0.008922255778373672,0.011414362344397208,0.0010221375422510776,0.0005057484178670184,0.0015137231047531684,0.003981057201507532,0.02192492346012681,0.0026328963263715704,0.01306502790772918,0.0016640013679916526,0.0028472944646240604,0.06199838593135654,0.060336080635052636,0.001662305296303901
2009-11-01,0.013982131236169208,0.0019217745504317156,0.004960789313422887,0.0012752806026758363,0.0009252640006034321,0.0022822894149146836,0.0075114068880391145,0.011277724335010376,0.0005676590650147556,0.0005804745794815314,0.001828822285814721,0.0038795712521299897,0.021684225932033882,0.002139741969127756,0.013218722982881332,0.0018189177118955653,0.002512784176489993,0.055618278296482915,0.05654273901940812,-0.0009244607229252078
2009-12-01,0.012737494738120608,0.0013413142880030354,0.00534637332950539,0.0015314781943133586,0.0012073980059748662,0.001967746741974626,0.008014619091944194,0.011184043140878727,0.0010547606077303223,0.0004902604374684293,0.0020852057653617927,0.0042232117339653565,0.021705699260414685,0.001830974015655348,0.013145112741260494,0.0016130431839602073,0.003125406505546822,0.04899460271328815,0.05312059824612329,-0.004125995532835144
2010-01-01,0.013517206254041916,0.0010736306120464009,0.0048994846162559984,0.0013740227726261748,0.0006466411810502797,0.002185779609798783,0.007954261462059372,0.01121802937777817,0.0015222334566874448,0.0005559283975056755,0.0013761691204414242,0.006015600803081627,0.02104197749917673,0.0017256926148518947,0.012893110192727509,0.0012194015584033947,0.0023670763034034873,0.058134824525254314,0.0502295091872461,0.007905315338008215
2010-02-01,0.013164575569663637,0.0015611383049508264,0.004533590052980426,0.0017574390572926441,0.0014394166410941199,0.002081020063449644,0.007292311601806921,0.010133115401525328,0.001114248714229612,0.0007698676198316474,0.001455310303853109,0.005625604159930703,0.020610758643141734,0.0016728564506731007,0.015043271474215261,0.0019926267120700955,0.002065142394175293,0.04583188054062104,0.04761672316154096,-0.0017848426209199214
2010-03-01,0.01195942699825384,0.0019452516862392077,0.0062543233431641455,0.0017288302495011044,0.0014970613727214217,0.0023160640309158893,0.007969362570469936,0.00940676175609086,0.0008724444725204761,0.0007194684237044449,0.0013147041436326358,0.004584131249230041,0.02090393215187801,0.000732817176412938,0.016225373982059813,0.0018621798886742109,0.002573264465912456,0.04053880887726469,0.04582002302157312,-0.005281214144308433
2010-04-01,0.012107074017228686,0.0016402509934289448,0.004885472357993502,0.0017425872147784122,0.0010836084803000196,0.0028095483266005914,0.009975875489717786,0.008751731984188852,0.001035023753060693,0.0009799912290592938,0.0013790945193731022,0.005938412551091607,0.021467995643412268,0.0014639879867855464,0.01219015560398591,0.0020922408231261415,0.00275860833337422,0.041406590256958475,0.04519870735781582,-0.003792117100857348
2010-05-01,0.01154353892169294,0.0025202386322300966,0.00422469896846781,0.0018661743758852328,0.001362978173453406,0.0026280195181292076,0.006194520577661118,0.008137224159281075,0.0009462365876684237,0.0010185251540118507,0.001363794671492008,0.0032901752717309656,0.02593785332410361,0.001512907806785767,0.012204974776089502,0.001675563569365597,0.0028143750470875552,0.049223613599086224,0.04558395334631144,0.003639660252774783
2010-06-01,0.012222385365541771,0.004387233331766728,0.004621608484433762,0.0021032345100873207,0.0010276015254850725,0.0027419516223473684,0.0051529998664626465,0.008423836489901759,0.0007056736743447499,0.0010690444693900137,0.0014314395145074523,0.003691532891924559,0.021862704655614934,0.0017694285846113174,0.012123202073162238,0.0021104067526973216,0.002588872007957082,0.046812277628088816,0.04642772645301663,0.0003845511750721897
2010-07-01,0.013996857219887887,0.0022899115305031704,0.005541640196316053,0.0021893870579794,0.0010162524643501196,0.0028217233190584346,0.005717424213665889,0.008086534410406198,0.0011839549514896276,0.0007488767060530085,0.0012386765777884327,0.004226510305053019,0.022319608774239635,0.001059404291117774,0.011644139370998688,0.0017521324477003954,0.0026350459333204456,0.04064427763955181,0.04754595816916548,-0.006901680529613673
2010-08-01,0.01487675365948881,0.0021768334557115882,0.002961463847340327,0.0017275875682375356,0.0009003104769168015,0.0026949920066093084,0.005219315143286928,0.007699379693399131,0.0012512414276003745,0.0009139211062031657,0.0010365720824977854,0.003909211867046129,0.026047909957782764,0.0019031276667909093,0.010831220978639327,0.002218469298516077,0.002451560726402003,0.06041683911810303,0.048793035103499326,0.011623804014603702
2010-09-01,0.013055520855923158,0.0021091630043907923,0.004330857132606047,0.001972206899488586,0.0010179797191431765,0.0030090501814839885,0.005584391436888808,0.008750618869986453,0.0007896858872804913,0.0009928449536309922,0.0012303551342856675,0.0036569677237023096,0.024634253612360678,0.001258464148825429,0.011474843715090952,0.002642344560861206,0.0028276705817174867,0.04800067844714073,0.04933317581179811,-0.0013324973646573757
2010-10-01,0.01220945811977854,0.001581952050032089,0.0038000032362964288,0.0020412310757350572,0.0011893663656229484,0.0030417338844277047,0.005543273466999872,0.009314502362789176,0.0007357827061226752,0.0013348922167727576,0.0010514158242997949,0.003379424914393239,0.024765237122555524,0.0011948521276929636,0.012168324131622082,0.002395652997152479,0.002501737859634348,0.04916397735099831,0.04949297925130218,-0.00032900190030386856
2010-11-01,0.011230996122555329,0.0016527912739445155,0.005485431884541118,0.0022327399915157914,0.0010692043510202713,0.0029142258559538316,0.005426454275192618,0.008384983251270465,0.001016265639212155,0.001222598743920911,0.0011555626558328632,0.00386768914413327,0.027487438100216522,0.0014113200341462923,0.011405971115982603,0.0020380996942736783,0.003188478085319727,0.04372419824836349,0.04946579464278611,-0.005741596394422621
2010-12-01,0.011632009624436779,0.00262606567717365,0.0024855663385480713,0.0017426449046823366,0.0008747965306684679,0.0025543653444640123,0.006569077834227514,0.008324907759877244,0.0009456085572108917,0.0014504350310995306,0.0010281798748836384,0.0031505194791698983,0.02512629587526497,0.0010259346322939854,0.01163142520662255,0.0031284335050021893,0.0024016914618637366,0.05699954914969574,0.049412071016994116,0.007587478132701622
2011-01-01,0.012753008889271934,0.002391258753869495,0.003703617840305213,0.0023504891560695643,0.0010455079827758683,0.002829704090854221,0.005079113188001716,0.007588575049730676,0.0009444729429203178,0.001733478987832153,0.001423874493760096,0.0032825910414130965,0.019957834904237887,0.001387289608889044,0.012006296915482354,0.002254221175545839,0.0034751950250283712,0.04221223676385377,0.04891809776522818,-0.006705861001374408
2011-02-01,0.014371809503879823,0.002561289210180196,0.0027376181051146312,0.0018855597996614258,0.0010165294431296718,0.002254171566949267,0.004605060090119276,0.007870123838071355,0.0009078728010482428,0.0013815014968618375,0.0011490623290495864,0.002979243427159986,0.023204221429069184,0.00150094226010619,0.00941768019274191,0.002642382786983229,0.0029372121591720664,0.054985874988498495,0.04832891209206037,0.0066569628964381275
2011-03-01,0.01262189368856765,0.0021670605300959144,0.003096656643159675,0.0020671986429727784,0.0007895698867435906,0.0020877590406119875,0.004190119678483838,0.008779595518615409,0.0010450813277800368,0.001816747776604598,0.0012457638954355811,0.0029045898766491152,0.023102697762848762,0.0010885029696180515,0.010401744854735061,0.002789462736706091,0.002654336070494758,0.05200337839999236,0.04731896510192538,0.004684413298066979
2011-04-01,0.011995716913633098,0.001988439238052902,0.005202237946602503,0.0022066280183037487,0.0010237954147897725,0.0024070480802284864,0.004148252041593591,0.008023833553222469,0.0011429526432125497,0.0011131009792429924,0.0012449480173771371,0.002578975265146094,0.018826968121261313,0.0018517966422919117,0.01320540404356653,0.0028077619997438656,0.002819972864505558,0.03415055514359944,0.0462284041889017,-0.012077849045302264
2011-05-01,0.011138057049585384,0.0017097655171916892,0.004714439639860997,0.001830819550900214,0.0008413926272181891,0.0018327317815249257,0.004401938020795674,0.008518553888009154,0.0010179411824742211,0.0011267715616889112,0.001183321955883465,0.002797123955442146,0.02353275640930206,0.0016759731528754717,0.01107560617717119,0.002989359772692814,0.002105638740412554,0.045176851387178085,0.04586581807687448,-0.0006889666896963964
2011-06-01,0.012191899581316643,0.0028004084295399764,0.0033885274005433725,0.0018666340858316285,0.0010463594395980283,0.002036173725240678,0.004409519764112827,0.008070844279722635,0.0009014708600630809,0.0013464823518213338,0.0010605446925326732,0.0030920135228537466,0.02264182112286396,0.0015472932715663403,0.012211723236958159,0.002112847486684284,0.0022638631934779113,0.05190608137397812,0.04583201058519868,0.0060740707887794385
2011-07-01,0.011161033173507386,0.0029311551637580717,0.003535103863254408,0.002056705000736029,0.001095480308794737,0.001870948792102024,0.004237082485870762,0.007609999395835832,0.0010219428492543748,0.0014431149985135406,0.0012072076203825024,0.002971098221184992,0.022272767419649613,0.001621947613023843,0.011222404539796095,0.0024013392002200564,0.002991083265124696,0.04426574657162696,0.04565888886425963,-0.001393142292632668
